b,g,r
125.9826431274414,145.6345672607422,195.27792358398438
125.9146499633789,145.66099548339844,195.2369842529297
126.07682037353516,145.71182250976562,195.37437438964844
125.95790100097656,145.69476318359375,195.2628936767578
125.75262451171875,145.68331909179688,195.16343688964844
126.15275573730469,145.92764282226562,195.46484375
126.3021469116211,146.09814453125,195.60580444335938
125.9100570678711,145.8776092529297,195.30409240722656
126.17697143554688,146.0210418701172,195.51463317871094
126.30646514892578,146.12368774414062,195.63136291503906
126.00688171386719,145.98635864257812,195.3831787109375
126.4505386352539,146.2208709716797,195.75515747070312
126.38754272460938,146.17640686035156,195.7157745361328
126.07343292236328,146.01962280273438,195.44583129882812
126.36160278320312,146.15904235839844,195.7212371826172
126.3787612915039,146.1505889892578,195.6887664794922
126.004638671875,145.9868621826172,195.4422149658203
126.37899780273438,146.13131713867188,195.7812042236328
126.18267059326172,145.93544006347656,195.5839080810547
126.00123596191406,145.8292999267578,195.41070556640625
126.24324798583984,145.95285034179688,195.6568603515625
126.20906066894531,145.86431884765625,195.60302734375
125.98118591308594,145.8478546142578,195.4352569580078
126.27467346191406,146.0013427734375,195.7130126953125
126.08735656738281,145.84776306152344,195.52499389648438
126.13609313964844,145.761962890625,195.48995971679688
126.2572021484375,145.85850524902344,195.62144470214844
126.30948638916016,145.76881408691406,195.60079956054688
126.07584381103516,145.70578002929688,195.40615844726562
126.51541900634766,145.93246459960938,195.82711791992188
126.48455810546875,145.90423583984375,195.72702026367188
126.17188262939453,145.81997680664062,195.49465942382812
126.3037338256836,145.8197021484375,195.59527587890625
126.39276885986328,145.88555908203125,195.71168518066406
126.08321380615234,145.74961853027344,195.44546508789062
126.39823913574219,145.89666748046875,195.7450714111328
126.35975646972656,145.89633178710938,195.6807403564453
126.07911682128906,145.82411193847656,195.4880828857422
126.37873077392578,145.88424682617188,195.6913299560547
126.27058410644531,145.8113555908203,195.6317138671875
126.03884887695312,145.78823852539062,195.40489196777344
126.40550231933594,145.9216766357422,195.71832275390625
126.45360565185547,145.9638671875,195.74440002441406
126.14559936523438,145.85940551757812,195.4720458984375
126.40894317626953,145.96470642089844,195.6825408935547
126.37628173828125,145.96560668945312,195.6835479736328
126.1137466430664,145.9159393310547,195.44482421875
126.42579650878906,146.05950927734375,195.74072265625
126.31504821777344,146.06346130371094,195.6699981689453
126.0794677734375,145.94302368164062,195.44544982910156
126.34908294677734,146.13087463378906,195.7247772216797
126.3773422241211,146.11354064941406,195.69461059570312
126.0932846069336,145.99996948242188,195.4407958984375
126.4278793334961,146.01890563964844,195.68508911132812
126.39938354492188,145.93084716796875,195.6139373779297
126.08502960205078,145.7882537841797,195.3459014892578
126.34207153320312,145.87017822265625,195.54615783691406
126.12125396728516,145.68017578125,195.3704376220703
126.04251861572266,145.63748168945312,195.27040100097656
126.08716583251953,145.7094268798828,195.37681579589844
125.92210388183594,145.5697479248047,195.20974731445312
126.24006652832031,145.66197204589844,195.5161590576172
126.2457046508789,145.7113037109375,195.5670623779297
126.00223541259766,145.56735229492188,195.36993408203125
126.3517074584961,145.66497802734375,195.6105499267578
126.4948501586914,145.75665283203125,195.71353149414062
125.98678588867188,145.49281311035156,195.28038024902344
126.27339172363281,145.58885192871094,195.51513671875
126.24075317382812,145.58987426757812,195.4980926513672
125.8982162475586,145.39662170410156,195.2200469970703
126.20323944091797,145.52992248535156,195.43698120117188
126.2076644897461,145.53167724609375,195.4752197265625
125.76337432861328,145.3348846435547,195.1257781982422
126.1466064453125,145.495849609375,195.5016326904297
126.20263671875,145.53890991210938,195.52293395996094
125.90510559082031,145.398193359375,195.2771453857422
126.20088958740234,145.4319610595703,195.40821838378906
126.27164459228516,145.5424346923828,195.51608276367188
126.00630187988281,145.43997192382812,195.2762908935547
126.30302429199219,145.57179260253906,195.54998779296875
126.22681427001953,145.52877807617188,195.48745727539062
125.98141479492188,145.43544006347656,195.23919677734375
126.34535217285156,145.72825622558594,195.60372924804688
126.20469665527344,145.62881469726562,195.47848510742188
126.00562286376953,145.45455932617188,195.29025268554688
126.41763305664062,145.72987365722656,195.72027587890625
126.35548400878906,145.66119384765625,195.65164184570312
126.0538101196289,145.59547424316406,195.4202117919922
126.2500228881836,145.6538848876953,195.5517120361328
126.3843002319336,145.7178192138672,195.68247985839844
126.12974548339844,145.71749877929688,195.44461059570312
126.50531005859375,145.80557250976562,195.72994995117188
126.44972229003906,145.8108367919922,195.67066955566406
126.15740966796875,145.6790771484375,195.43936157226562
126.53775787353516,145.7515106201172,195.75588989257812
126.4747314453125,145.73703002929688,195.7403106689453
126.20169830322266,145.6932830810547,195.49227905273438
126.42090606689453,145.73008728027344,195.6933135986328
126.38533020019531,145.7041778564453,195.65115356445312
126.15257263183594,145.6028594970703,195.46302795410156
126.2829818725586,145.60354614257812,195.59597778320312
126.0710678100586,145.4869842529297,195.3629913330078
126.04194641113281,145.50453186035156,195.38035583496094
126.2982177734375,145.52867126464844,195.5775909423828
126.27674865722656,145.57473754882812,195.54946899414062
126.01765441894531,145.36285400390625,195.2926025390625
126.26560974121094,145.46617126464844,195.53970336914062
126.21229553222656,145.3890380859375,195.4564971923828
125.9341049194336,145.329833984375,195.2505340576172
126.20539093017578,145.43563842773438,195.5638427734375
126.12862396240234,145.36215209960938,195.45806884765625
125.96125793457031,145.29446411132812,195.299072265625
126.06777954101562,145.2861328125,195.36912536621094
126.07324981689453,145.30514526367188,195.4501190185547
125.88063049316406,145.2724151611328,195.2955780029297
126.10179138183594,145.3205108642578,195.50782775878906
126.15596008300781,145.40679931640625,195.53549194335938
125.90064239501953,145.2194366455078,195.28684997558594
125.93782806396484,145.24908447265625,195.28768920898438
125.88729858398438,145.24398803710938,195.2850341796875
125.90776062011719,145.20338439941406,195.23097229003906
126.01641845703125,145.35606384277344,195.35427856445312
125.945068359375,145.3366241455078,195.28846740722656
126.24374389648438,145.43092346191406,195.51780700683594
126.24547576904297,145.39614868164062,195.46798706054688
125.85022735595703,145.2527618408203,195.18983459472656
126.16259002685547,145.3834228515625,195.4361114501953
126.18567657470703,145.41845703125,195.4605255126953
125.75045013427734,145.17628479003906,195.1222381591797
126.19990539550781,145.41458129882812,195.52516174316406
126.21876525878906,145.4282989501953,195.5356903076172
125.88102722167969,145.35252380371094,195.2677001953125
126.04928588867188,145.40536499023438,195.42237854003906
126.1773681640625,145.5109405517578,195.52574157714844
125.87626647949219,145.37933349609375,195.27340698242188
126.16742706298828,145.43898010253906,195.5308074951172
126.14848327636719,145.45559692382812,195.51547241210938
125.78569030761719,145.28048706054688,195.2203826904297
126.01847839355469,145.31553649902344,195.43707275390625
126.03614044189453,145.3599395751953,195.4542999267578
125.71788024902344,145.2935028076172,195.2095947265625
125.9835205078125,145.29251098632812,195.44314575195312
125.92501831054688,145.1763458251953,195.37899780273438
125.5693588256836,145.02020263671875,195.06297302246094
125.81212615966797,145.19500732421875,195.2884521484375
125.77620697021484,145.2202911376953,195.33485412597656
125.60691833496094,144.95553588867188,195.0614471435547
125.95787811279297,145.2964630126953,195.4482879638672
125.74992370605469,145.19236755371094,195.2782745361328
125.81867218017578,145.14141845703125,195.27783203125
125.84757232666016,145.16949462890625,195.32330322265625
125.7311019897461,145.05517578125,195.2118377685547
125.70268249511719,145.0797576904297,195.2295379638672
126.03536224365234,145.17173767089844,195.47509765625
126.0592269897461,145.22698974609375,195.5196990966797
125.73505401611328,145.03111267089844,195.1733856201172
125.94295501708984,145.18240356445312,195.43553161621094
125.8923110961914,145.1367645263672,195.3905487060547
125.50077056884766,144.95089721679688,195.0461883544922
126.04209899902344,145.2484130859375,195.5076141357422
125.8960189819336,145.14788818359375,195.40611267089844
125.62648010253906,145.09280395507812,195.18565368652344
125.92769622802734,145.23873901367188,195.4037628173828
125.93985748291016,145.28945922851562,195.44644165039062
125.5456314086914,145.0828399658203,195.1039276123047
125.8674545288086,145.28369140625,195.41456604003906
125.80642700195312,145.23231506347656,195.31686401367188
125.55534362792969,145.0931396484375,195.1142578125
125.73612213134766,145.19581604003906,195.26336669921875
125.7913589477539,145.26181030273438,195.3312530517578
125.54033660888672,145.21755981445312,195.10433959960938
125.71720123291016,145.25619506835938,195.20628356933594
125.76873779296875,145.30804443359375,195.28543090820312
125.44459533691406,145.12722778320312,194.9503631591797
125.78545379638672,145.28846740722656,195.26449584960938
125.70748901367188,145.29185485839844,195.20547485351562
125.46377563476562,145.21705627441406,195.03099060058594
125.56877899169922,145.1334686279297,195.0736541748047
125.30201721191406,144.9847412109375,194.8854522705078
125.5836181640625,145.10653686523438,195.10821533203125
125.40591430664062,145.0259246826172,195.0438995361328
125.35782623291016,145.0342254638672,194.96629333496094
125.54398345947266,145.14248657226562,195.1453857421875
125.66043853759766,145.17005920410156,195.19369506835938
125.36502075195312,145.06427001953125,194.98590087890625
125.62747192382812,145.185302734375,195.20970153808594
125.60869598388672,145.16757202148438,195.1942901611328
125.31413269042969,145.00860595703125,194.9627227783203
125.64151000976562,145.12423706054688,195.19158935546875
125.69876098632812,145.2128143310547,195.30409240722656
125.27371215820312,145.03018188476562,194.9668731689453
125.71488189697266,145.19589233398438,195.25494384765625
125.70243835449219,145.1748809814453,195.2489013671875
125.33790588378906,145.0262908935547,194.94847106933594
125.60861206054688,145.0946502685547,195.19827270507812
125.55915069580078,144.99241638183594,195.1217803955078
125.2500228881836,144.91983032226562,194.87384033203125
125.66959381103516,145.15769958496094,195.2928466796875
125.78495788574219,145.2914276123047,195.36317443847656
125.43864440917969,145.19390869140625,195.1060333251953
125.68281555175781,145.32827758789062,195.31472778320312
125.6684799194336,145.2755584716797,195.2428741455078
125.33280181884766,145.197509765625,194.95745849609375
125.69965362548828,145.35699462890625,195.2338104248047
125.46981811523438,145.2233428955078,195.0401153564453
125.39471435546875,145.3164520263672,194.98170471191406
125.69475555419922,145.48397827148438,195.25656127929688
125.68856048583984,145.49099731445312,195.24276733398438
125.44439697265625,145.2286834716797,194.95652770996094
125.68209838867188,145.4773712158203,195.20693969726562
125.7657470703125,145.54718017578125,195.2476806640625
125.64125061035156,145.35523986816406,195.12254333496094
125.81639099121094,145.40975952148438,195.29209899902344
125.92024993896484,145.46925354003906,195.4097900390625
125.49866485595703,145.27867126464844,195.05332946777344
125.90579223632812,145.40139770507812,195.38589477539062
125.78631591796875,145.3828582763672,195.27734375
125.53311157226562,145.3353271484375,195.11183166503906
125.69963836669922,145.30551147460938,195.2213592529297
125.7651596069336,145.29986572265625,195.24815368652344
125.35552215576172,145.12965393066406,194.8848114013672
125.81086730957031,145.27207946777344,195.25656127929688
125.81739044189453,145.34266662597656,195.27975463867188
125.50479888916016,145.23838806152344,195.04107666015625
125.83140563964844,145.3626251220703,195.30364990234375
125.8837890625,145.3727264404297,195.35130310058594
125.58177185058594,145.29139709472656,195.12144470214844
125.9266586303711,145.53909301757812,195.43772888183594
125.87313842773438,145.51644897460938,195.38328552246094
125.59481811523438,145.41201782226562,195.1707000732422
125.82426452636719,145.48922729492188,195.34152221679688
125.87347412109375,145.46820068359375,195.384033203125
125.51828002929688,145.32102966308594,195.02183532714844
125.92938232421875,145.5449676513672,195.42755126953125
125.9201431274414,145.53794860839844,195.38424682617188
125.58076477050781,145.3484344482422,195.08175659179688
125.50696563720703,145.3491668701172,195.02362060546875
125.46527099609375,145.3737335205078,195.00436401367188
125.63340759277344,145.4310760498047,195.13458251953125
125.72502899169922,145.48507690429688,195.19546508789062
125.30860900878906,145.39930725097656,194.90866088867188
125.68706512451172,145.51470947265625,195.14663696289062
125.70822143554688,145.50994873046875,195.15924072265625
125.32990264892578,145.37167358398438,194.91294860839844
125.66585540771484,145.5833282470703,195.19515991210938
125.74462890625,145.64434814453125,195.2525634765625
125.51648712158203,145.51028442382812,195.05653381347656
125.91590118408203,145.68362426757812,195.35861206054688
125.88650512695312,145.70565795898438,195.32565307617188
125.61491394042969,145.57742309570312,195.10052490234375
125.946044921875,145.77175903320312,195.4040069580078
125.901123046875,145.66159057617188,195.30252075195312
125.55992889404297,145.55055236816406,195.0444793701172
125.83765411376953,145.62139892578125,195.2692108154297
125.8414306640625,145.6223602294922,195.26734924316406
125.52098083496094,145.47071838378906,195.03753662109375
125.84351348876953,145.59046936035156,195.23971557617188
125.85478973388672,145.55860900878906,195.26702880859375
125.54853820800781,145.48353576660156,195.02578735351562
125.85404968261719,145.59844970703125,195.26898193359375
125.75556945800781,145.61024475097656,195.2751007080078
125.71076202392578,145.49427795410156,195.16502380371094
126.0383071899414,145.5723114013672,195.3917236328125
126.09953308105469,145.62496948242188,195.4344940185547
125.7333755493164,145.51626586914062,195.1599578857422
126.12950897216797,145.60882568359375,195.44895935058594
126.01087951660156,145.5269012451172,195.35281372070312
125.7620620727539,145.45428466796875,195.11529541015625
125.9143295288086,145.5457763671875,195.29156494140625
125.84765625,145.46444702148438,195.19908142089844
125.65668487548828,145.4213409423828,195.02957153320312
125.95599365234375,145.6064453125,195.3435516357422
125.79862213134766,145.50633239746094,195.20986938476562
125.57714080810547,145.4329833984375,195.00962829589844
125.77127838134766,145.50657653808594,195.18890380859375
125.8428726196289,145.5719451904297,195.2554473876953
125.53433990478516,145.5225830078125,195.02838134765625
125.75019073486328,145.54714965820312,195.21353149414062
125.78976440429688,145.6136932373047,195.2619171142578
125.42350006103516,145.42596435546875,194.90060424804688
125.746337890625,145.56527709960938,195.13232421875
125.71734619140625,145.61424255371094,195.1451416015625
125.54985809326172,145.58639526367188,194.9567108154297
125.81698608398438,145.7049102783203,195.19461059570312
125.72468566894531,145.6173858642578,195.0948944091797
125.48270416259766,145.54641723632812,194.91061401367188
125.82705688476562,145.6593475341797,195.18844604492188
125.95213317871094,145.7798309326172,195.3162384033203
125.62852478027344,145.59461975097656,195.0199432373047
126.00942993164062,145.80905151367188,195.3995361328125
125.90474700927734,145.72335815429688,195.33055114746094
125.61892700195312,145.5688018798828,195.083251953125
125.90226745605469,145.74705505371094,195.35464477539062
125.80709075927734,145.57098388671875,195.22491455078125
125.71001434326172,145.5797576904297,195.15298461914062
125.69300079345703,145.52947998046875,195.1579132080078
125.52043914794922,145.46807861328125,195.02276611328125
125.93962097167969,145.50900268554688,195.27413940429688
125.86695098876953,145.58763122558594,195.2669219970703
125.7474136352539,145.50291442871094,195.18800354003906
126.03013610839844,145.54891967773438,195.36253356933594
126.11004638671875,145.55679321289062,195.3759307861328
125.68775177001953,145.4310302734375,195.1525115966797
126.0241928100586,145.59913635253906,195.43173217773438
126.00477600097656,145.61758422851562,195.41453552246094
125.73042297363281,145.42623901367188,195.19976806640625
126.04541015625,145.49520874023438,195.3712921142578
125.98442077636719,145.4494171142578,195.32723999023438
125.61923217773438,145.332275390625,195.09996032714844
125.85685729980469,145.2657470703125,195.2049560546875
125.81949615478516,145.23074340820312,195.20542907714844
125.60965728759766,145.07962036132812,194.97679138183594
125.713623046875,145.0575408935547,195.08033752441406
125.83586120605469,145.2548065185547,195.19447326660156
125.47854614257812,145.10113525390625,194.8904571533203
125.80919647216797,145.2348175048828,195.1173095703125
125.72240447998047,145.1861572265625,194.98599243164062
125.5330581665039,145.2198028564453,194.85968017578125
125.98802185058594,145.5650177001953,195.287353515625
125.89354705810547,145.50404357910156,195.19119262695312
125.6560287475586,145.49411010742188,195.03355407714844
126.02104949951172,145.7303009033203,195.3125457763672
126.08428955078125,145.84548950195312,195.38357543945312
125.9210433959961,145.6119384765625,195.1886444091797
126.05665588378906,145.8419189453125,195.40113830566406
126.16984558105469,145.84420776367188,195.4345703125
125.94938659667969,145.6537322998047,195.25950622558594
126.35606384277344,145.75062561035156,195.59197998046875
126.23652648925781,145.74310302734375,195.48841857910156
125.9140396118164,145.5860595703125,195.27935791015625
126.2032470703125,145.62722778320312,195.4571990966797
126.1969223022461,145.61705017089844,195.41946411132812
125.80672454833984,145.4805450439453,195.16162109375
126.26705932617188,145.64524841308594,195.54722595214844
126.14779663085938,145.57330322265625,195.42755126953125
125.82782745361328,145.41651916503906,195.16395568847656
126.17967987060547,145.5605926513672,195.5054473876953
126.23848724365234,145.58636474609375,195.5408477783203
125.98387145996094,145.5386962890625,195.35089111328125
126.46805572509766,145.70057678222656,195.73495483398438
126.29988861083984,145.5959930419922,195.61033630371094
126.00179290771484,145.47889709472656,195.36817932128906
126.19636535644531,145.5447998046875,195.53173828125
126.21709442138672,145.5553436279297,195.55624389648438
125.74317932128906,145.326171875,195.17544555664062
126.08110809326172,145.44253540039062,195.45668029785156
126.0225601196289,145.36184692382812,195.33926391601562
125.74909973144531,145.22586059570312,195.1314239501953
126.03211212158203,145.40228271484375,195.38150024414062
125.94584655761719,145.29443359375,195.3097686767578
125.64934539794922,145.1883544921875,195.0377960205078
125.99942779541016,145.4181365966797,195.38536071777344
126.01042175292969,145.43031311035156,195.34754943847656
125.71914672851562,145.28201293945312,195.1088409423828
125.70648956298828,145.2020721435547,195.10409545898438
125.56964874267578,145.20962524414062,195.0055389404297
125.78853607177734,145.31842041015625,195.17393493652344
125.77191162109375,145.300048828125,195.16241455078125
125.5447998046875,145.2073974609375,194.94253540039062
125.82146453857422,145.35694885253906,195.17868041992188
126.03424835205078,145.48291015625,195.32989501953125
125.56001281738281,145.23802185058594,194.95750427246094
125.91597747802734,145.40977478027344,195.24069213867188
125.94539642333984,145.4394989013672,195.27076721191406
125.63208770751953,145.28109741210938,194.9979705810547
126.01226043701172,145.43496704101562,195.31874084472656
125.9192123413086,145.39007568359375,195.2934112548828
125.6132583618164,145.2933807373047,195.0700225830078
125.93360900878906,145.3182830810547,195.28416442871094
125.93309783935547,145.3082733154297,195.31417846679688
125.50765991210938,145.1352081298828,194.96502685546875
125.99153137207031,145.21299743652344,195.3473358154297
125.8517074584961,145.1614532470703,195.2310791015625
125.44672393798828,144.95611572265625,194.93173217773438
125.72549438476562,144.96603393554688,195.10462951660156
125.69605255126953,144.93067932128906,195.068603515625
125.35882568359375,144.84341430664062,194.8055877685547
125.79377746582031,145.0931854248047,195.23330688476562
125.72393035888672,144.937255859375,195.12059020996094
125.4553451538086,144.87081909179688,194.9158477783203
125.74893188476562,145.03016662597656,195.20587158203125
125.75480651855469,145.0506134033203,195.25772094726562
125.4205322265625,144.8871307373047,194.95838928222656
125.83200073242188,145.08912658691406,195.32763671875
125.65970611572266,145.0247344970703,195.17242431640625
125.48289489746094,144.96800231933594,195.07940673828125
125.72122955322266,145.0817413330078,195.24314880371094
125.79107666015625,145.1011199951172,195.2935028076172
125.56153106689453,144.9326171875,195.09593200683594
125.99386596679688,145.1454620361328,195.43165588378906
126.01625061035156,145.205810546875,195.50181579589844
125.59416198730469,145.00489807128906,195.14137268066406
125.9507827758789,145.225341796875,195.4381866455078
125.8759536743164,145.16580200195312,195.36863708496094
125.59822082519531,145.10716247558594,195.1027374267578
125.96842956542969,145.1692657470703,195.38417053222656
125.88309478759766,145.23045349121094,195.4006805419922
125.60899353027344,145.0870819091797,195.09820556640625
125.91802978515625,145.20016479492188,195.37081909179688
125.9108657836914,145.24057006835938,195.35873413085938
125.60749816894531,145.1488494873047,195.0697021484375
126.00167846679688,145.27267456054688,195.36546325683594
126.0000228881836,145.309814453125,195.4243621826172
125.66849517822266,145.13803100585938,195.14414978027344
125.99395751953125,145.34715270996094,195.4224853515625
125.89482879638672,145.28160095214844,195.3481903076172
125.7057113647461,145.20394897460938,195.1852264404297
125.94688415527344,145.2606201171875,195.3775634765625
125.84497833251953,145.19000244140625,195.25926208496094
125.63993835449219,145.11160278320312,195.10317993164062
125.78240966796875,145.06756591796875,195.19090270996094
125.96533966064453,145.2498016357422,195.39871215820312
125.49956512451172,144.97117614746094,194.96859741210938
125.71612548828125,145.01731872558594,195.1442108154297
125.50965118408203,144.90512084960938,194.98776245117188
125.86653900146484,145.11227416992188,195.32022094726562
125.67469787597656,145.01316833496094,195.17799377441406
125.60560607910156,144.95448303222656,195.04261779785156
125.90216827392578,145.1145782470703,195.2663116455078
126.01337432861328,145.1522216796875,195.37451171875
125.62122344970703,145.0108642578125,195.0813751220703
126.03087615966797,145.21751403808594,195.4392547607422
126.0293197631836,145.224609375,195.42433166503906
125.74130249023438,145.13143920898438,195.23196411132812
126.03477478027344,145.2295684814453,195.457763671875
126.0396957397461,145.22630310058594,195.4275360107422
125.6166763305664,145.08583068847656,195.1518096923828
125.97116088867188,145.21551513671875,195.43345642089844
125.96772003173828,145.207763671875,195.4111328125
125.53404235839844,145.0410919189453,195.11190795898438
125.89399719238281,145.2026824951172,195.4170379638672
125.86458587646484,145.13819885253906,195.38299560546875
125.48350524902344,145.03631591796875,195.07528686523438
125.9390640258789,145.2514190673828,195.43600463867188
125.99304962158203,145.33612060546875,195.54183959960938
125.68477630615234,145.2731170654297,195.27037048339844
125.81939697265625,145.2068328857422,195.31912231445312
125.98060607910156,145.3946990966797,195.48629760742188
125.70648193359375,145.32913208007812,195.2321319580078
126.08856201171875,145.49195861816406,195.52423095703125
125.8028335571289,145.35049438476562,195.28366088867188
125.75755310058594,145.23435974121094,195.22911071777344
125.89936065673828,145.3500518798828,195.35206604003906
125.89846801757812,145.29290771484375,195.3488311767578
125.70921325683594,145.19656372070312,195.17523193359375
126.148193359375,145.3115997314453,195.503173828125
126.0933837890625,145.2855224609375,195.45924377441406
125.81761932373047,145.23426818847656,195.22955322265625
126.08602142333984,145.3266143798828,195.4998016357422
126.04634094238281,145.29107666015625,195.4140167236328
125.77131652832031,145.1656951904297,195.1796112060547
126.08750915527344,145.3038330078125,195.4670867919922
126.0570068359375,145.2701873779297,195.43345642089844
125.74793243408203,145.03782653808594,195.10726928710938
126.05823516845703,145.25540161132812,195.3724822998047
126.03108978271484,145.1969757080078,195.37881469726562
125.66770935058594,145.03359985351562,195.03184509277344
126.04942321777344,145.20591735839844,195.35494995117188
125.96491241455078,145.194091796875,195.31275939941406
125.76913452148438,145.15182495117188,195.18211364746094
126.02339172363281,145.24095153808594,195.373779296875
125.9798355102539,145.22457885742188,195.3687744140625
125.69139862060547,145.07078552246094,195.09368896484375
126.01846313476562,145.25567626953125,195.37750244140625
125.98388671875,145.24688720703125,195.38043212890625
125.74101257324219,145.0933380126953,195.1162109375
126.09291076660156,145.28648376464844,195.40834045410156
126.02056121826172,145.22105407714844,195.37376403808594
125.6444091796875,145.04849243164062,195.0400848388672
125.88480377197266,145.16357421875,195.2697296142578
125.79499053955078,145.16458129882812,195.2451171875
125.5776138305664,145.05386352539062,195.05999755859375
125.5887451171875,145.07423400878906,195.05918884277344
125.54222869873047,145.11622619628906,195.0325469970703
125.72857666015625,145.14859008789062,195.15419006347656
125.64893341064453,145.107666015625,195.05636596679688
125.43879699707031,144.99188232421875,194.8438720703125
125.92340850830078,145.2275848388672,195.2093963623047
125.99950408935547,145.27825927734375,195.2616424560547
125.5702896118164,145.16856384277344,195.01382446289062
125.89222717285156,145.2813720703125,195.2305450439453
125.87306213378906,145.26129150390625,195.2013397216797
125.61376190185547,145.22784423828125,195.07479858398438
126.10863494873047,145.40061950683594,195.4403839111328
126.04334259033203,145.39389038085938,195.39324951171875
125.59707641601562,145.12705993652344,195.0331573486328
125.9596176147461,145.25279235839844,195.26202392578125
126.06591033935547,145.34425354003906,195.37167358398438
125.73191833496094,145.24256896972656,195.13856506347656
126.06333923339844,145.2593536376953,195.34861755371094
125.99127960205078,145.2053985595703,195.31739807128906
125.6929931640625,145.05804443359375,195.07839965820312
125.86622619628906,145.108154296875,195.27708435058594
125.86421966552734,145.0398406982422,195.2124481201172
125.74055480957031,145.12481689453125,195.1819305419922
126.02176666259766,145.20480346679688,195.41421508789062
125.82038879394531,145.12852478027344,195.26707458496094
125.7991943359375,145.0304412841797,195.20729064941406
126.03056335449219,145.23272705078125,195.4963836669922
126.00062561035156,145.18858337402344,195.4529571533203
125.65616607666016,144.97608947753906,195.1527099609375
125.97943878173828,145.11526489257812,195.42105102539062
125.95599365234375,145.1074676513672,195.42355346679688
125.78069305419922,145.12356567382812,195.27175903320312
125.94547271728516,145.18386840820312,195.38766479492188
125.89527130126953,145.13558959960938,195.3534393310547
125.59259033203125,145.0760498046875,195.15052795410156
125.85401153564453,145.16256713867188,195.30296325683594
125.68067932128906,144.9547119140625,195.11138916015625
125.42242431640625,144.82005310058594,194.87054443359375
125.83136749267578,145.00059509277344,195.124267578125
125.7533187866211,144.93809509277344,195.10562133789062
125.48870086669922,144.97601318359375,194.8777313232422
125.92343139648438,145.12879943847656,195.2210693359375
125.87110137939453,145.1162109375,195.13623046875
125.63304901123047,145.1080322265625,194.98587036132812
125.9652328491211,145.2361602783203,195.2729949951172
126.0729751586914,145.3210906982422,195.40158081054688
125.71280670166016,145.11134338378906,195.02130126953125
126.13924407958984,145.3107452392578,195.4318389892578
125.9592056274414,145.1696014404297,195.2437744140625
125.73148345947266,145.15780639648438,195.1184844970703
126.0060806274414,145.19931030273438,195.30087280273438
126.02879333496094,145.21371459960938,195.3320770263672
125.68426513671875,145.0782928466797,195.01161193847656
125.98304748535156,145.23316955566406,195.32211303710938
125.86979675292969,145.1078338623047,195.2156982421875
125.7078628540039,145.0813751220703,195.0986328125
125.89065551757812,145.1538848876953,195.23513793945312
125.94562530517578,145.18157958984375,195.30615234375
125.72589874267578,145.03945922851562,195.0511016845703
125.91252899169922,145.19557189941406,195.23141479492188
125.62168884277344,145.12001037597656,195.06866455078125
125.89179992675781,145.18435668945312,195.28265380859375
125.87040710449219,145.18653869628906,195.26344299316406
125.71212768554688,145.1718292236328,195.1514129638672
125.96931457519531,145.28341674804688,195.32327270507812
126.08140563964844,145.26451110839844,195.37615966796875
125.73201751708984,145.1536102294922,195.1163330078125
126.10945892333984,145.29307556152344,195.35400390625
126.05839538574219,145.287841796875,195.3460693359375
125.78559112548828,145.16192626953125,195.14649963378906
126.14590454101562,145.4085693359375,195.45913696289062
126.1459732055664,145.37738037109375,195.43763732910156
125.68187713623047,145.2010040283203,195.1101837158203
125.93220520019531,145.2689971923828,195.31675720214844
125.9260025024414,145.25779724121094,195.2739715576172
125.7543716430664,145.25050354003906,195.1634979248047
125.89623260498047,145.3228759765625,195.27133178710938
125.98100280761719,145.42123413085938,195.38612365722656
125.60942077636719,145.30857849121094,195.08831787109375
125.81442260742188,145.35279846191406,195.23126220703125
125.87643432617188,145.368408203125,195.2446746826172
125.65850830078125,145.3245086669922,195.0419921875
125.90342712402344,145.3596954345703,195.2870635986328
125.81859588623047,145.3565216064453,195.23585510253906
125.4426498413086,145.16714477539062,194.88116455078125
125.82550048828125,145.26783752441406,195.1863250732422
125.85511016845703,145.38021850585938,195.296142578125
125.57392883300781,145.2175750732422,194.9845428466797
125.72843933105469,145.27926635742188,195.16065979003906
125.79732513427734,145.2457275390625,195.19871520996094
125.71864318847656,145.08665466308594,195.06341552734375
125.8140640258789,145.14743041992188,195.19810485839844
125.74781799316406,145.2365264892578,195.20413208007812
125.6518325805664,145.09747314453125,195.06637573242188
125.73626708984375,145.1660614013672,195.17710876464844
125.75080871582031,145.1970977783203,195.17845153808594
125.62566375732422,145.0753631591797,195.04879760742188
125.79708862304688,145.21156311035156,195.20787048339844
125.7283935546875,145.2378387451172,195.2147216796875
125.52245330810547,144.99166870117188,195.02806091308594
125.83198547363281,145.1858673095703,195.27423095703125
125.8275146484375,145.1420135498047,195.26536560058594
125.57267761230469,145.11270141601562,195.06124877929688
125.93189239501953,145.2351531982422,195.35470581054688
125.8664321899414,145.21282958984375,195.3204803466797
125.55110931396484,145.0775146484375,195.06668090820312
125.75819396972656,145.0861053466797,195.2001495361328
125.8331069946289,145.13246154785156,195.28607177734375
125.42930603027344,145.00210571289062,194.9601287841797
125.87063598632812,145.2422637939453,195.30694580078125
125.77584075927734,145.19241333007812,195.23455810546875
125.51315307617188,145.0869140625,195.01544189453125
125.76884460449219,145.2859344482422,195.24813842773438
125.72911834716797,145.22708129882812,195.20323181152344
