,
,
,
,
,
,
,
,
,
Lead,Lead I
Unit,µV
,
-0.123,
-1.36,
-2.819,
-4.528,
-6.513,
-8.788,
-11.364,
-14.241,
-17.417,
-20.885,
-24.621,
-28.578,
-32.706,
-36.953,
-41.276,
-45.644,
-50.018,
-54.343,
-58.535,
-62.496,
-66.146,
-69.417,
-72.277,
-74.712,
-76.708,
-78.276,
-79.47,
-80.374,
-81.111,
-81.824,
-82.635,
-83.671,
-85.079,
-86.99,
-89.631,
-93.313,
-98.185,
-104.213,
-111.134,
-118.407,
-125.563,
-132.305,
-138.181,
-142.506,
-144.877,
-145.363,
-144.692,
-144.361,
-145.688,
-149.209,
-155.256,
-164.287,
-176.184,
-189.836,
-202.947,
-211.615,
-211.81,
-200.905,
-176.508,
-135.921,
-77.451,
-0.672,
91.808,
193.533,
298.226,
402.089,
504.758,
607.372,
707.102,
795.179,
856.883,
878.301,
854.366,
790.494,
702.876,
609.161,
519.946,
438.642,
361.914,
286.838,
215.318,
151.476,
99.313,
59.936,
31.607,
11.737,
-1.82,
-10.651,
-16.929,
-23.1,
-30.671,
-40.168,
-51.286,
-63.212,
-75.371,
-87.285,
-97.927,
-106.081,
-111.093,
-112.857,
-111.701,
-108.31,
-103.323,
-97.292,
-90.978,
-85.187,
-80.42,
-76.931,
-74.774,
-73.818,
-73.953,
-75.099,
-77.084,
-79.7,
-82.766,
-86.115,
-89.629,
-93.2,
-96.655,
-99.792,
-102.416,
-104.377,
-105.596,
-106.036,
-105.679,
-104.529,
-102.62,
-100.012,
-96.788,
-93.032,
-88.816,
-84.21,
-79.282,
-74.11,
-68.784,
-63.4,
-58.052,
-52.816,
-47.743,
-42.868,
-38.22,
-33.815,
-29.66,
-25.75,
-22.073,
-18.619,
-15.384,
-12.369,
-9.573,
-6.994,
-4.622,
-2.451,
-0.471,
1.326,
2.947,
4.396,
5.681,
6.805,
7.771,
8.582,
9.239,
9.746,
10.108,
10.333,
10.43,
10.409,
10.278,
10.046,
9.725,
9.321,
8.844,
8.3,
7.696,
7.036,
6.329,
5.577,
4.788,
3.966,
3.116,
2.243,
1.353,
0.449,
-0.464,
-1.381,
-2.297,
-3.207,
-4.108,
-4.993,
-5.859,
-6.699,
-7.509,
-8.283,
-9.014,
-9.698,
-10.329,
-10.902,
-11.413,
-11.857,
-12.23,
-12.528,
-12.747,
-12.885,
-12.938,
-12.902,
-12.774,
-12.549,
-12.227,
-11.803,
-11.276,
-10.644,
-9.905,
-9.06,
-8.106,
-7.046,
-5.879,
-4.607,
-3.232,
-1.756,
-0.183,
1.483,
3.238,
5.075,
6.987,
8.969,
11.011,
13.106,
15.245,
17.421,
19.626,
21.849,
24.085,
26.325,
28.56,
30.784,
32.99,
35.17,
37.317,
39.426,
41.489,
43.503,
45.461,
47.359,
49.194,
50.961,
52.659,
54.284,
55.835,
57.31,
58.71,
60.035,
61.287,
62.47,
63.587,
64.643,
65.644,
66.598,
67.513,
68.397,
69.259,
70.11,
70.958,
71.816,
72.692,
73.598,
74.545,
75.542,
76.598,
77.725,
78.931,
80.224,
81.612,
83.101,
84.699,
86.409,
88.239,
90.191,
92.269,
94.476,
96.814,
99.28,
101.873,
104.586,
107.411,
110.339,
113.357,
116.452,
119.607,
122.809,
126.041,
129.291,
132.541,
135.774,
138.969,
142.104,
145.159,
148.112,
150.944,
153.635,
156.164,
158.515,
160.674,
162.633,
164.382,
165.904,
167.173,
168.156,
168.825,
169.161,
169.151,
168.787,
168.063,
166.982,
165.563,
163.847,
161.884,
159.719,
157.391,
154.938,
152.405,
149.863,
147.407,
145.143,
143.165,
141.544,
140.32,
139.533,
139.214,
139.37,
139.981,
140.95,
142.135,
143.397,
144.583,
145.55,
146.165,
146.199,
145.321,
143.31,
140.08,
135.768,
130.807,
125.584,
120.348,
115.476,
111.448,
108.621,
107.158,
106.529,
105.51,
103.014,
98.282,
90.926,
80.944,
68.546,
54.399,
40.499,
29.979,
26.198,
32.534,
51.368,
84.288,
133.044,
198.732,
280.979,
378.204,
485.886,
596.821,
705.627,
807.569,
902.293,
995.327,
1086.625,
1170.876,
1234.434,
1254.921,
1220.853,
1135.137,
1014.409,
886.198,
769.602,
671.798,
590.245,
517.184,
451.987,
396.725,
356.466,
336.281,
329.466,
329.525,
328.784,
317.368,
298.112,
274.55,
249.269,
228.109,
209.184,
190.128,
171.662,
153.478,
137.73,
126.378,
119.148,
115.59,
114.826,
115.888,
118.119,
120.722,
123.03,
124.613,
125.225,
124.869,
123.541,
121.238,
118.054,
114.109,
109.554,
104.541,
99.188,
93.573,
87.806,
82.027,
76.365,
70.964,
65.953,
61.451,
57.583,
54.443,
52.079,
50.5,
49.682,
49.587,
50.165,
51.351,
53.061,
55.214,
57.734,
60.547,
63.591,
66.796,
70.087,
73.392,
76.633,
79.752,
82.708,
85.468,
88.012,
90.327,
92.402,
94.237,
95.842,
97.224,
98.386,
99.328,
100.048,
100.547,
100.83,
100.904,
100.777,
100.454,
99.941,
99.242,
98.365,
97.316,
96.101,
94.723,
93.187,
91.497,
89.662,
87.691,
85.594,
83.383,
81.066,
78.656,
76.166,
73.606,
70.988,
68.323,
65.621,
62.89,
60.14,
57.381,
54.619,
51.864,
49.12,
46.395,
43.697,
41.031,
38.402,
35.818,
33.282,
30.8,
28.376,
26.013,
23.714,
21.483,
19.322,
17.232,
15.217,
13.277,
11.414,
9.629,
7.921,
6.291,
4.737,
3.258,
1.852,
0.515,
-0.756,
-1.963,
-3.112,
-4.204,
-5.244,
-6.235,
-7.181,
-8.087,
-8.956,
-9.792,
-10.6,
-11.386,
-12.153,
-12.908,
-13.654,
-14.397,
-15.141,
-15.891,
-16.652,
-17.428,
-18.224,
-19.044,
-19.895,
-20.779,
-21.703,
-22.67,
-23.684,
-24.75,
-25.87,
-27.046,
-28.281,
-29.577,
-30.933,
-32.35,
-33.829,
-35.369,
-36.971,
-38.633,
-40.355,
-42.134,
-43.97,
-45.86,
-47.801,
-49.79,
-51.824,
-53.899,
-56.012,
-58.159,
-60.336,
-62.538,
-64.76,
-66.997,
-69.242,
-71.49,
-73.732,
-75.963,
-78.172,
-80.351,
-82.494,
-84.591,
-86.635,
-88.615,
-90.525,
-92.357,
-94.103,
-95.755,
-97.307,
-98.75,
-100.08,
-101.289,
-102.373,
-103.325,
-104.14,
-104.814,
-105.346,
-105.735,
-105.978,
-106.076,
-106.028,
-105.838,
-105.511,
-105.054,
-104.47,
-103.768,
-102.956,
-102.045,
-101.051,
-99.989,
-98.87,
-97.707,
-96.513,
-95.304,
-94.107,
-92.937,
-91.805,
-90.722,
-89.694,
-88.738,
-87.885,
-87.16,
-86.573,
-86.139,
-85.873,
-85.798,
-85.958,
-86.384,
-87.085,
-88.065,
-89.313,
-90.834,
-92.649,
-94.768,
-97.187,
-99.863,
-102.724,
-105.706,
-108.77,
-111.859,
-114.894,
-117.774,
-120.355,
-122.52,
-124.227,
-125.439,
-126.145,
-126.327,
-125.95,
-124.997,
-123.494,
-121.543,
-119.304,
-116.955,
-114.664,
-112.625,
-111.052,
-110.228,
-110.576,
-112.38,
-115.692,
-120.387,
-126.037,
-132.18,
-138.547,
-144.765,
-150.291,
-154.786,
-158.08,
-160.463,
-163.158,
-167.354,
-173.724,
-182.85,
-194.803,
-209.149,
-225.459,
-242.245,
-256.27,
-264.068,
-262.254,
-247.595,
-218.294,
-172.65,
-108.408,
-25.315,
74.937,
188.197,
307.237,
427.332,
546.171,
662.058,
775.631,
880.469,
964.433,
1017.127,
1026.948,
993.495,
928.176,
842.428,
750.558,
660.154,
569.474,
478.684,
388.253,
301.176,
224.194,
160.219,
108.804,
68.592,
36.905,
11.88,
-7.485,
-23.396,
-38.413,
-53.881,
-70.21,
-87.083,
-103.687,
-119.515,
-134.241,
-146.918,
-156.322,
-161.886,
-163.616,
-161.959,
-157.732,
-151.631,
-144.233,
-136.344,
-128.904,
-122.583,
-117.76,
-114.568,
-112.894,
-112.631,
-113.712,
-115.98,
-119.211,
-123.18,
-127.658,
-132.452,
-137.413,
-142.363,
-147.092,
-151.397,
-155.073,
-157.947,
-159.922,
-160.947,
-161.005,
-160.127,
-158.359,
-155.762,
-152.425,
-148.452,
-143.943,
-138.997,
-133.708,
-128.163,
-122.463,
-116.706,
-110.992,
-105.414,
-100.036,
-94.903,
-90.047,
-85.489,
-81.24,
-77.308,
-73.689,
-70.374,
-67.358,
-64.64,
-62.22,
-60.099,
-58.276,
-56.742,
-55.491,
-54.514,
-53.804,
-53.357,
-53.166,
-53.226,
-53.53,
-54.074,
-54.85,
-55.855,
-57.079,
-58.513,
-60.144,
-61.957,
-63.94,
-66.079,
-68.359,
-70.764,
-73.281,
-75.896,
-78.594,
-81.365,
-84.194,
-87.07,
-89.978,
-92.907,
-95.844,
-98.779,
-101.698,
-104.592,
-107.45,
-110.261,
-113.018,
-115.71,
-118.331,
-120.873,
-123.329,
-125.694,
-127.963,
-130.129,
-132.19,
-134.14,
-135.976,
-137.696,
-139.298,
-140.781,
-142.143,
-143.384,
-144.506,
-145.508,
-146.394,
-147.163,
-147.819,
-148.364,
-148.8,
-149.132,
-149.363,
-149.497,
-149.541,
-149.498,
-149.376,
-149.18,
-148.917,
-148.593,
-148.214,
-147.788,
-147.321,
-146.82,
-146.291,
-145.742,
-145.18,
-144.612,
-144.045,
-143.486,
-142.943,
-142.423,
-141.932,
-141.478,
-141.067,
-140.705,
-140.398,
-140.152,
-139.972,
-139.865,
-139.835,
-139.887,
-140.024,
-140.252,
-140.572,
-140.987,
-141.5,
-142.111,
-142.821,
-143.629,
-144.536,
-145.541,
-146.643,
-147.84,
-149.131,
-150.512,
-151.981,
-153.535,
-155.17,
-156.88,
-158.661,
-160.508,
-162.413,
-164.369,
-166.37,
-168.405,
-170.467,
-172.546,
-174.632,
-176.713,
-178.779,
-180.816,
-182.815,
-184.76,
-186.64,
-188.442,
-190.154,
-191.763,
-193.259,
-194.629,
-195.863,
-196.951,
-197.885,
-198.654,
-199.25,
-199.667,
-199.898,
-199.936,
-199.777,
-199.417,
-198.854,
-198.085,
-197.111,
-195.93,
-194.548,
-192.968,
-191.201,
-189.256,
-187.146,
-184.886,
-182.494,
-179.987,
-177.386,
-174.709,
-171.973,
-169.196,
-166.399,
-163.6,
-160.826,
-158.1,
-155.445,
-152.881,
-150.43,
-148.11,
-145.941,
-143.937,
-142.104,
-140.45,
-138.987,
-137.735,
-136.732,
-136.008,
-135.59,
-135.493,
-135.726,
-136.288,
-137.175,
-138.366,
-139.815,
-141.473,
-143.284,
-145.196,
-147.178,
-149.187,
-151.166,
-153.027,
-154.655,
-155.941,
-156.8,
-157.176,
-157.045,
-156.392,
-155.22,
-153.577,
-151.558,
-149.285,
-146.897,
-144.536,
-142.333,
-140.453,
-139.084,
-138.48,
-138.987,
-140.857,
-144.173,
-148.741,
-153.99,
-159.276,
-164.041,
-167.632,
-169.334,
-168.661,
-165.371,
-160.272,
-155.496,
-152.953,
-154.308,
-159.909,
-168.051,
-178.709,
-192.359,
-209.354,
-231.293,
-252.345,
-260.873,
-245.491,
-192.974,
-101.305,
19.152,
157.66,
300.409,
438.742,
571.781,
694.992,
802.58,
889.739,
951.722,
986.595,
994.005,
970.303,
911.284,
819.646,
705.756,
587.631,
483.981,
403.683,
344.928,
298.052,
252.808,
204.76,
155.571,
111.13,
76.09,
51.234,
34.185,
20.131,
5.425,
-10.941,
-28.636,
-46.635,
-64.348,
-81.707,
-98.38,
-113.395,
-125.469,
-133.918,
-138.74,
-140.325,
-139.281,
-136.169,
-131.467,
-125.891,
-120.329,
-115.395,
-111.484,
-108.774,
-107.195,
-106.683,
-107.201,
-108.628,
-110.802,
-113.576,
-116.78,
-120.281,
-123.98,
-127.725,
-131.366,
-134.749,
-137.705,
-140.086,
-141.76,
-142.632,
-142.664,
-141.866,
-140.27,
-137.927,
-134.895,
-131.246,
-127.069,
-122.454,
-117.483,
-112.236,
-106.783,
-101.2,
-95.571,
-89.978,
-84.499,
-79.193,
-74.096,
-69.233,
-64.619,
-60.262,
-56.168,
-52.331,
-48.739,
-45.382,
-42.257,
-39.361,
-36.695,
-34.256,
-32.036,
-30.026,
-28.217,
-26.602,
-25.175,
-23.931,
-22.863,
-21.964,
-21.231,
-20.658,
-20.245,
-19.986,
-19.873,
-19.899,
-20.055,
-20.331,
-20.72,
-21.214,
-21.802,
-22.477,
-23.231,
-24.059,
-24.955,
-25.912,
-26.925,
-27.989,
-29.097,
-30.244,
-31.426,
-32.635,
-33.868,
-35.118,
-36.381,
-37.651,
-38.924,
-40.194,
-41.458,
-42.709,
-43.944,
-45.157,
-46.345,
-47.501,
-48.623,
-49.706,
-50.745,
-51.738,
-52.68,
-53.569,
-54.402,
-55.176,
-55.889,
-56.538,
-57.121,
-57.637,
-58.084,
-58.459,
-58.763,
-58.995,
-59.155,
-59.242,
-59.258,
-59.203,
-59.081,
-58.893,
-58.642,
-58.331,
-57.964,
-57.547,
-57.082,
-56.577,
-56.035,
-55.462,
-54.865,
-54.248,
-53.618,
-52.98,
-52.339,
-51.701,
-51.069,
-50.45,
-49.848,
-49.265,
-48.707,
-48.176,
-47.675,
-47.207,
-46.774,
-46.378,
-46.021,
-45.704,
-45.428,
-45.194,
-45.002,
-44.852,
-44.743,
-44.675,
-44.645,
-44.651,
-44.692,
-44.763,
-44.861,
-44.984,
-45.127,
-45.287,
-45.46,
-45.643,
-45.831,
-46.022,
-46.211,
-46.397,
-46.576,
-46.747,
-46.907,
-47.054,
-47.189,
-47.309,
-47.415,
-47.506,
-47.583,
-47.644,
-47.69,
-47.72,
-47.734,
-47.732,
-47.714,
-47.68,
-47.63,
-47.566,
-47.487,
-47.394,
-47.289,
-47.172,
-47.044,
-46.905,
-46.755,
-46.594,
-46.422,
-46.237,
-46.038,
-45.824,
-45.593,
-45.343,
-45.07,
-44.771,
-44.441,
-44.076,
-43.669,
-43.216,
-42.711,
-42.146,
-41.517,
-40.819,
-40.046,
-39.195,
-38.261,
-37.24,
-36.129,
-34.927,
-33.63,
-32.236,
-30.744,
-29.153,
-27.463,
-25.675,
-23.793,
-21.822,
-19.769,
-17.645,
-15.458,
-13.222,
-10.95,
-8.656,
-6.354,
-4.058,
-1.779,
0.467,
2.666,
4.798,
6.844,
8.786,
10.605,
12.284,
13.806,
15.155,
16.316,
17.28,
18.042,
18.595,
18.926,
19.015,
18.829,
18.344,
17.543,
16.417,
14.958,
13.164,
11.039,
8.607,
5.913,
3.007,
-0.061,
-3.248,
-6.513,
-9.808,
-13.06,
-16.173,
-19.04,
-21.563,
-23.67,
-25.313,
-26.45,
-27.049,
-27.095,
-26.605,
-25.673,
-24.434,
-23.033,
-21.625,
-20.361,
-19.38,
-18.92,
-19.322,
-20.831,
-23.557,
-27.369,
-31.828,
-36.515,
-41.143,
-45.303,
-48.469,
-50.222,
-50.34,
-49.363,
-48.655,
-49.487,
-52.837,
-59.34,
-69.2,
-82.451,
-98.625,
-115.603,
-129.861,
-137.556,
-134.679,
-118.155,
-85.779,
-35.13,
35.211,
124.334,
229.577,
346.656,
469.936,
594.548,
715.561,
826.428,
921.138,
995.088,
1044.718,
1068.816,
1067.791,
1041.526,
991.227,
920.874,
835.293,
739.905,
640.461,
541.251,
446.125,
359.933,
286.476,
227.206,
182.104,
149.707,
127.695,
114.163,
106.905,
102.504,
97.678,
90.497,
80.135,
66.805,
51.355,
34.486,
16.993,
0.391,
-13.678,
-24.324,
-31.257,
-34.757,
-35.544,
-34.212,
-31.287,
-27.538,
-23.765,
-20.483,
-17.994,
-16.346,
-15.377,
-15.002,
-15.169,
-15.786,
-16.774,
-18.038,
-19.478,
-21.035,
-22.641,
-24.219,
-25.693,
-26.991,
-28.059,
-28.877,
-29.436,
-29.743,
-29.835,
-29.719,
-29.388,
-28.811,
-27.918,
-26.68,
-25.108,
-23.217,
-21.042,
-18.614,
-15.956,
-13.096,
-10.062,
-6.856,
-3.459,
0.148,
3.989,
8.055,
12.306,
16.678,
21.08,
25.438,
29.703,
33.83,
37.791,
41.563,
45.127,
48.474,
51.602,
54.496,
57.122,
59.45,
61.451,
63.117,
64.458,
65.495,
66.264,
66.798,
67.126,
67.274,
67.262,
67.101,
66.8,
66.362,
65.783,
65.069,
64.229,
63.277,
62.226,
61.086,
59.863,
58.563,
57.185,
55.734,
54.207,
52.606,
50.935,
49.198,
47.402,
45.559,
43.678,
41.769,
39.844,
37.91,
35.974,
34.042,
32.122,
30.217,
28.332,
26.473,
24.645,
22.852,
21.101,
19.395,
17.738,
16.135,
14.59,
13.106,
11.684,
10.329,
9.043,
7.829,
6.688,
5.623,
4.636,
3.729,
2.903,
2.161,
1.502,
0.928,
0.439,
0.035,
-0.284,
-0.519,
-0.671,
-0.741,
-0.731,
-0.641,
-0.475,
-0.234,
0.081,
0.465,
0.918,
1.435,
2.015,
2.653,
3.346,
4.092,
4.885,
5.722,
6.599,
7.51,
8.453,
9.422,
10.412,
11.42,
12.44,
13.468,
14.499,
15.529,
16.554,
17.568,
18.567,
19.546,
20.5,
21.426,
22.318,
23.172,
23.986,
24.755,
25.477,
26.15,
26.772,
27.343,
27.861,
28.327,
28.741,
29.105,
29.419,
29.687,
29.913,
30.099,
30.251,
30.374,
30.473,
30.554,
30.623,
30.687,
30.75,
30.818,
30.898,
30.996,
31.116,
31.265,
31.448,
31.67,
31.938,
32.255,
32.628,
33.06,
33.553,
34.111,
34.731,
35.411,
36.146,
36.931,
37.758,
38.618,
39.503,
40.404,
41.311,
42.218,
43.115,
43.991,
44.832,
45.623,
46.351,
47.003,
47.567,
48.029,
48.38,
48.609,
48.711,
48.683,
48.52,
48.208,
47.728,
47.049,
46.143,
44.993,
43.588,
41.919,
39.982,
37.778,
35.324,
32.661,
29.831,
26.878,
23.844,
20.76,
17.674,
14.656,
11.795,
9.194,
6.951,
5.126,
3.752,
2.868,
2.491,
2.631,
3.279,
4.335,
5.659,
7.099,
8.49,
9.679,
10.52,
10.766,
10.052,
8.149,
5.018,
0.878,
-3.74,
-8.367,
-12.723,
-16.432,
-18.887,
-19.729,
-19.118,
-17.881,
-17.666,
-20.033,
-25.735,
-35.247,
-49.091,
-67.051,
-87.686,
-108.26,
-124.404,
-131.459,
-126.065,
-105.259,
-66.005,
-6.529,
73.08,
170.656,
281.349,
399.186,
519.058,
635.266,
740.982,
829.951,
897.124,
939.521,
957,
950.575,
920.898,
870.145,
802.692,
723.912,
639.578,
554.333,
471.175,
392.99,
323.343,
264.885,
218.348,
182.831,
156.335,
137.217,
124.376,
116.303,
110.584,
104.703,
97.224,
87.904,
77.277,
65.902,
54.145,
42.478,
31.929,
23.837,
18.901,
17.175,
18.281,
21.564,
26.46,
32.481,
38.901,
44.857,
49.797,
53.429,
55.676,
56.691,
56.57,
55.369,
53.231,
50.333,
46.84,
42.906,
38.64,
34.133,
29.527,
24.989,
20.695,
16.834,
13.52,
10.823,
8.791,
7.418,
6.685,
6.561,
6.987,
7.891,
9.207,
10.865,
12.802,
14.962,
17.274,
19.659,
22.035,
24.315,
26.438,
28.363,
30.06,
31.514,
32.719,
33.67,
34.378,
34.859,
35.124,
35.181,
35.035,
34.686,
34.14,
33.406,
32.493,
31.413,
30.174,
28.782,
27.241,
25.558,
23.736,
21.779,
19.688,
17.462,
15.105,
12.622,
10.018,
7.302,
4.48,
1.559,
-1.454,
-4.551,
-7.726,
-10.972,
-14.285,
-17.661,
-21.095,
-24.582,
-28.12,
-31.703,
-35.327,
-38.99,
-42.687,
-46.413,
-50.166,
-53.94,
-57.73,
-61.533,
-65.344,
-69.157,
-72.968,
-76.773,
-80.564,
-84.339,
-88.09,
-91.814,
-95.503,
-99.153,
-102.758,
-106.312,
-109.809,
-113.243,
-116.608,
-119.899,
-123.11,
-126.235,
-129.269,
-132.205,
-135.038,
-137.763,
-140.375,
-142.869,
-145.24,
-147.485,
-149.601,
-151.585,
-153.434,
-155.148,
-156.724,
-158.163,
-159.465,
-160.628,
-161.654,
-162.544,
-163.3,
-163.924,
-164.418,
-164.785,
-165.029,
-165.155,
-165.167,
-165.071,
-164.872,
-164.578,
-164.194,
-163.727,
-163.186,
-162.576,
-161.906,
-161.184,
-160.416,
-159.61,
-158.774,
-157.915,
-157.04,
-156.154,
-155.264,
-154.377,
-153.496,
-152.628,
-151.775,
-150.944,
-150.138,
-149.362,
-148.619,
-147.912,
-147.245,
-146.621,
-146.041,
-145.507,
-145.02,
-144.58,
-144.184,
-143.831,
-143.518,
-143.241,
-142.997,
-142.781,
-142.586,
-142.407,
-142.237,
-142.068,
-141.894,
-141.706,
-141.496,
-141.256,
-140.979,
-140.657,
-140.284,
-139.854,
-139.36,
-138.796,
-138.157,
-137.438,
-136.632,
-135.736,
-134.743,
-133.649,
-132.451,
-131.144,
-129.728,
-128.205,
-126.579,
-124.853,
-123.034,
-121.127,
-119.145,
-117.098,
-115,
-112.861,
-110.692,
-108.505,
-106.314,
-104.137,
-101.987,
-99.878,
-97.82,
-95.822,
-93.896,
-92.056,
-90.314,
-88.684,
-87.167,
-85.763,
-84.484,
-83.347,
-82.379,
-81.604,
-81.038,
-80.688,
-80.573,
-80.712,
-81.117,
-81.794,
-82.713,
-83.836,
-85.12,
-86.511,
-87.974,
-89.478,
-90.983,
-92.453,
-93.794,
-94.891,
-95.663,
-96.043,
-96.001,
-95.558,
-94.59,
-92.918,
-90.667,
-88.138,
-85.712,
-83.9,
-82.776,
-82.073,
-82.161,
-83.669,
-86.408,
-89.874,
-93.186,
-94.649,
-95.197,
-96.683,
-97.595,
-97.315,
-93.156,
-82.561,
-71.791,
-66.255,
-71.224,
-91.679,
-122.038,
-157.484,
-193.831,
-223.796,
-246.471,
-260.067,
-261.078,
-249.351,
-222.123,
-176.183,
-111.022,
-27.324,
72.01,
182.029,
297.69,
415.087,
530.037,
636.977,
730.525,
806.138,
860.074,
890.816,
898.205,
881.492,
841.458,
781.603,
706.283,
620.799,
531.258,
442.22,
357.769,
282.901,
220.704,
171.928,
136.381,
112.142,
96.18,
86.305,
79.898,
73.421,
64.818,
53.239,
38.359,
21.109,
2.831,
-15.58,
-32.773,
-47.025,
-57.513,
-63.95,
-66.427,
-65.671,
-62.426,
-57.319,
-51.22,
-45.065,
-39.491,
-34.938,
-31.617,
-29.49,
-28.536,
-28.724,
-29.947,
-32.065,
-34.932,
-38.407,
-42.364,
-46.701,
-51.297,
-55.993,
-60.614,
-64.987,
-68.947,
-72.345,
-75.085,
-77.107,
-78.376,
-78.909,
-78.732,
-77.882,
-76.426,
-74.437,
-71.987,
-69.152,
-66.002,
-62.602,
-59.033,
-55.376,
-51.709,
-48.114,
-44.645,
-41.34,
-38.229,
-35.327,
-32.644,
-30.184,
-27.941,
-25.903,
-24.064,
-22.418,
-20.962,
-19.697,
-18.62,
-17.721,
-16.993,
-16.429,
-16.019,
-15.762,
-15.651,
-15.681,
-15.85,
-16.155,
-16.593,
-17.165,
-17.869,
-18.697,
-19.645,
-20.705,
-21.87,
-23.134,
-24.487,
-25.924,
-27.436,
-29.018,
-30.665,
-32.371,
-34.133,
-35.945,
-37.803,
-39.703,
-41.641,
-43.613,
-45.615,
-47.643,
-49.694,
-51.763,
-53.848,
-55.945,
-58.049,
-60.157,
-62.263,
-64.364,
-66.455,
-68.53,
-70.583,
-72.61,
-74.604,
-76.561,
-78.474,
-80.34,
-82.151,
-83.904,
-85.594,
-87.215,
-88.763,
-90.234,
-91.623,
-92.925,
-94.137,
-95.255,
-96.275,
-97.194,
-98.01,
-98.72,
-99.323,
-99.817,
-100.201,
-100.474,
-100.638,
-100.692,
-100.639,
-100.481,
-100.222,
-99.866,
-99.418,
-98.882,
-98.266,
-97.575,
-96.816,
-95.998,
-95.126,
-94.208,
-93.253,
-92.269,
-91.262,
-90.242,
-89.217,
-88.193,
-87.179,
-86.182,
-85.209,
-84.266,
-83.361,
-82.499,
-81.688,
-80.932,
-80.237,
-79.609,
-79.053,
-78.573,
-78.172,
-77.855,
-77.621,
-77.473,
-77.41,
-77.433,
-77.54,
-77.728,
-77.996,
-78.34,
-78.757,
-79.243,
-79.793,
-80.401,
-81.062,
-81.769,
-82.516,
-83.296,
-84.101,
-84.923,
-85.754,
-86.589,
-87.418,
-88.233,
-89.028,
-89.793,
-90.519,
-91.198,
-91.82,
-92.377,
-92.86,
-93.26,
-93.57,
-93.783,
-93.895,
-93.9,
-93.793,
-93.57,
-93.228,
-92.765,
-92.179,
-91.47,
-90.638,
-89.684,
-88.611,
-87.424,
-86.129,
-84.734,
-83.249,
-81.682,
-80.045,
-78.354,
-76.625,
-74.879,
-73.137,
-71.417,
-69.739,
