y,u,v
0.00019186412508579332,-3.484748979623044e-05,-0.0004602939380449735
0.00010821435726174958,9.613666071058432e-05,-0.00031987414468378833
0.00012678892298569657,0.0001625745638147274,-0.0002107952461083829
0.00011706121010578739,0.00023585843390918108,-0.00014486392525926502
8.766627902313877e-05,0.0003193822141832278,-7.146898250362071e-07
-0.0001503205197869306,0.0003504875403246397,5.823151622270825e-05
-0.0002425418278272146,0.00038006969803206354,0.00010757897993298608
-0.00022043820691606492,0.00037815338877997663,0.00018062719364777858
-0.00017592196220178138,0.0003734779872556104,0.0002519579057619851
-2.1574227538198875e-05,0.00039045437106643673,0.00033736693707614516
-1.0688411822872353e-05,0.0003649906727007781,0.0003840223381041673
0.00012100262008951515,0.00035005211120619145,0.0004481675485339833
8.284049960027504e-05,0.00033720594323632556,0.0005027640256136762
9.550119564652741e-05,0.00031596958342539695,0.0005240325841916274
2.8560219689682483e-05,0.00024533057454959685,0.00046514358140551857
-6.060720626715946e-05,0.0001438236506141489,0.000388344167324219
4.4577834728352754e-05,0.00011711709734178712,0.00034700954694547747
8.466907379051321e-05,7.777678268671059e-05,0.000286381635203669
0.00015031753679448513,1.1825896918934112e-05,0.00022667318692517119
0.00015449425221858302,-3.92843396837834e-05,0.00015776799837123124
0.0002086664425310276,-1.260454560531373e-05,0.00013705989137726307
0.00027361951742368296,3.573212244030534e-05,0.0001511875176822128
0.00021549205498692153,5.3614721719965724e-05,0.00011293836400970604
0.0003139925615084098,8.883069878367944e-05,0.00011120945685298114
0.0004504316395779632,0.00012699606547030397,9.998077250995561e-05
0.0005479460039882322,0.0001346909569334609,7.14447676972455e-05
0.0006178887474016642,0.00016953932408074284,7.098854536791349e-05
0.0005913546812643196,0.00013670921433010062,2.7089780029603085e-05
0.0007783624951260949,0.00010610178467319894,1.6750202818379405e-05
0.0008374587281330457,0.00010468310869880076,1.7069909388861756e-05
0.000817977508264739,7.65340155153008e-05,-3.002960653000617e-05
0.0008374948749788587,4.696247375014042e-05,-2.7677955892881806e-05
0.0008405452476599774,2.6815871161793582e-05,-3.6389696738999306e-05
0.0009256556288185365,6.830955521048883e-05,-2.402677349823774e-05
0.0007736870936026699,6.918374738100453e-05,-6.028925439689749e-05
0.0006250851282351396,4.105299082487936e-05,-0.00011023928252280363
0.0005095347159199152,4.633025488252663e-05,-0.0001092998154643673
0.0004230984824845289,7.578212602187199e-05,-0.00011875642699926693
0.00030023394888082115,8.786403385582527e-05,-0.00010754792172101256
1.317780652424962e-07,8.107798991277428e-05,-0.00010547351388437551
-0.00013852103112165626,0.00011639600285445161,-6.780832479330076e-05
-0.00040899998421980413,0.00021644108516692426,1.8749333970003646e-05
-0.0006173467201803494,0.00031159686786977423,0.00010914469987226263
-0.0009414681192796413,0.0003667330033235077,0.00017057556291365776
-0.0013090904929398898,0.00037145253558467853,0.00014844369131239326
-0.0014826641384372244,0.0003727113582733649,0.00013994707684093346
-0.00140240199687734,0.0004658379166970794,0.00022664791922750186
-0.001435229123636478,0.00042735951130438684,0.00018432750767777333
-0.0014091300479429972,0.0003513007566281401,6.548878518978821e-05
-0.0010594651115700135,0.0003884599776074783,6.999871838378397e-05
-0.0007400059537359047,0.0004175147598489932,8.539043148090506e-05
-0.0005961639664943811,0.0003962978772233125,4.2267244102176664e-05
-0.00045980648203402245,0.0003913007512223633,4.7609432107512245e-05
-0.00019267163860934162,0.0003812817579326734,5.074139839688449e-05
-0.00014042295182421747,0.0003496641467562842,5.001442566183399e-05
-8.560731255766573e-05,0.0003540655516775476,9.942225109677979e-05
-5.5272388006702894e-05,0.0003380705722852748,0.000132399404814183
-4.353413841620669e-05,0.00035357800793036183,0.00019303415989005134
5.9331713914142706e-06,0.0003207932572068667,0.00019985678935349977
9.240713090507115e-05,0.0002953663198321924,0.00020129950473522478
0.00013983056467720945,0.00028893095293818644,0.00026958089698995085
0.0002434965607862281,0.00026897649013786745,0.0002542128723599243
0.00031325488509580243,0.0002390425148263495,0.00025895214501034055
0.00034296759257906753,0.00019739327651096514,0.00023169637024143044
0.0002677307399758948,0.00014269134188627875,0.00014917066404744375
0.00018058753739870094,7.611315041602375e-05,8.702247912879924e-05
0.00010481901031153787,4.546159002137617e-05,4.446237538532574e-06
3.310138656717987e-05,-2.541395258419535e-05,-9.155364420920446e-05
7.731687548540973e-05,-0.0001073463065448291,-0.00019233140203385576
0.00018137539826641467,-0.00017732116099093175,-0.0002839311948859654
0.00028209647924024944,-0.00022038591681862327,-0.00032603332159800396
0.00025998373388400037,-0.00024095470053188308,-0.00036052337874830547
0.00029101176543524024,-0.00028749332619124225,-0.00036996279420993815
0.00038286967484376305,-0.0003012075448780286,-0.0003166232096481244
0.0002789150303762355,-0.0002652397660571208,-0.0003038481070795421
0.00017536975771467012,-0.00026525143482102254,-0.00023336105533187294
0.0001293732470119192,-0.000250415084674045,-0.0001284502741444026
0.0001468172587091577,-0.00022992333234695962,-6.331488578928342e-05
0.0001649717489495857,-0.00021109415946892282,-1.4376793884026434e-05
8.570645317941855e-05,-0.00018784568371683238,4.4380957248600324e-05
-7.352022835457954e-06,-0.00017073989068803783,0.0001249854410253648
-8.163221230881e-05,-0.0001255031656325313,0.0001831429088534028
-0.00015210312080296784,-0.00011580896754716329,0.00021310443297457092
-0.000305706160248355,-9.701322172837424e-05,0.00023876886916442022
-0.0004980637073309317,-6.243981626865753e-05,0.0002488733164058606
-0.0007662922560551019,-2.2283565525397958e-05,0.0002591081379516141
-0.0008361623548357344,-1.4215536838326572e-05,0.00025165434244313144
-0.0008906482857356529,-3.131782046573907e-05,0.00025902268399986356
-0.0010208171143003973,-2.6116359502041155e-05,0.00024977733849800726
-0.0010177521775991659,-4.8384132716042775e-05,0.0003139792257786398
-0.0009164881920529648,-8.510731043176146e-05,0.0003424117032171636
-0.0007894144810522565,-8.930227474888203e-05,0.0003491776558297955
-0.0007257226854299137,-0.00010178179788960232,0.0004014198502201508
-0.0006299070473154476,-6.9902209813303e-05,0.00041993422969001663
-0.0005309638296649842,-3.735136076830739e-05,0.00047383198472477386
-0.0004477197487721099,-1.240731718250508e-05,0.000433701791295883
-0.0003204389830211462,3.273439079874323e-05,0.0004232502641430144
-0.0001415438549940661,4.007141093762163e-05,0.0003953357745194199
1.436047515428059e-06,6.915347878478908e-05,0.00037421496178775306
2.8311753991070453e-05,9.264840232844967e-05,0.00035693536559830544
0.00013180175356368996,9.154302826505844e-05,0.000307150630332183
0.00018132486287107593,0.00010427496518318114,0.000319988200265886
-1.7446468279806125e-05,0.00011432326198368283,0.00030165157203358104
-0.00026780829777006454,4.941396688854099e-05,0.00018939701510564192
-0.0005410116000537256,-5.495075126541335e-05,4.63451698400476e-06
-0.0004015679470066675,-0.00010677567769316708,-0.00011313910183577933
-0.00043748685739716364,-0.00010859337273432029,-0.00022294725425821608
-0.000523370008993446,-0.00019023260384871827,-0.00041003069574335386
-0.00012364941147991718,-0.00019250792498013284,-0.0004212532386318428
0.00019074216909713024,-0.0001582978304187665,-0.0004092898608686555
0.0002214068020156676,-0.0001684165784753804,-0.00042713815573895795
0.00030785795041234017,-0.00022134222900915295,-0.0004279621634524846
0.00034863036450499563,-0.00033142788743607463,-0.00046005494773169325
0.00034235800935879257,-0.00019755900804627454,-0.00029917586401632555
0.00010690324447562155,-0.00026811028185928467,-0.0003535621278836721
-8.408668844059734e-05,-0.0002936253929713334,-0.00035397062233858274
-8.177469405255063e-05,-0.00019621016918281733,-0.0002489696495057547
2.7984502204180973e-05,2.357923694036198e-05,-1.85573696525626e-05
-1.3798268877607546e-05,0.00017983389320411046,0.00013268103436710383
-0.00010067545874174878,9.645856065775409e-05,7.241932877985653e-05
0.00012379961390782788,0.00024116114113602582,0.00023772008421749338
0.00037484437313162563,0.00031117056319736666,0.0003774262405752806
0.000329304435698439,0.00024391216178107887,0.00039621400250307813
0.00021304652783247062,0.00012382935609510677,0.0003005529535708389
0.0002774066891672988,6.729174074118339e-05,0.0002827613355513529
0.0003051522010591408,5.368683994288752e-06,0.00027228296147024006
0.00022128186728542627,-6.345087513825521e-05,0.00022923241872337003
7.880170369689742e-05,-9.165146880438006e-05,0.00020933147431177653
0.00014059456160912443,-9.97386237355256e-05,0.00020703983445814652
8.648536507167838e-05,-9.8540952386324e-05,0.00019569130401871914
-2.8943270976336978e-05,-9.667877566813386e-05,0.00020616301023541767
1.917169056550346e-05,-0.00013829607841955193,0.00018920241873504644
-2.4007296314872544e-05,-0.00015938820178557815,0.00018680830432698574
-3.814896023005694e-05,-0.00023636870103711644,0.00013963123061300678
-0.0001502298017316951,-0.00030623932622856806,6.548931159966607e-05
-0.0002035816692025818,-0.0003519599101574089,1.4411536968910107e-05
-0.00026104462626941343,-0.00041723295482548557,-0.0001089486997426204
-0.000226058515071998,-0.0003367842885212904,-0.00011683397629170222
-0.00016873996991877293,-0.00040088159560703956,-0.00021705742398596574
-0.00016516599437994885,-0.00040150047874300076,-0.0002668193481369865
7.869326315851709e-05,-0.0003163837806593184,-0.00022914170066813452
0.0002907657563173132,-0.00030390039717604245,-0.00024745937812506956
0.0006075151289850802,-0.00032787189758533427,-0.0002563874736371286
0.0006426268767932016,-0.00034634416422449615,-0.00029085647437254876
0.0008621117545121237,-0.0002331768994329541,-0.0002532086568253278
0.001076670834836319,-0.00016721188832153212,-0.00021657979430152004
0.001153651509558444,-0.00018980200015822923,-0.00027346054148808137
0.0012434962502041668,-0.00013498021943619972,-0.00022593954632664766
0.0012736032390605798,-3.415876954932826e-05,-0.00016672241440353921
0.0012893315038612178,-3.463148607146256e-05,-0.000123341812347921
0.001048608248426208,-9.947875247795077e-05,-0.0001460850218696809
0.0008580566398865306,-0.00013601654600440806,-0.00015251670389265928
0.0007330834817711801,-0.00013204179669672596,-0.00010605800487662667
0.00047090391472262463,-0.0001240315854164615,-0.00010229715365231845
0.00023924351585830303,-0.00012944264544639315,-8.657187184412589e-05
2.3450529602858378e-05,-0.00010714837624249706,-0.0001286776834290746
4.762241689610861e-05,-3.1327295852012085e-05,-9.572544647004969e-05
9.964369439656078e-05,3.595532044124802e-05,-9.687144186603957e-05
3.813685279062947e-05,4.8741740833499804e-05,-0.0001155061938440677
4.6286738291834606e-05,4.713583823526775e-05,-0.00015028279370866014
2.6106094498127467e-05,7.130965570026647e-05,-0.00015275323762148937
0.00015829633892254375,6.536700892163788e-05,-0.00013777598496416993
-3.2237020723169535e-05,1.2724303967363457e-05,-0.00018175336091922966
-0.0003591519042375095,-6.85059062813047e-05,-0.0002776605944399827
-0.00026736628852155403,-1.693655209116181e-05,-0.0002210114678189988
-0.0003345176531603908,-4.275487558371452e-05,-0.00023433070325217263
-0.00045796843245657,-0.00013218576993574805,-0.0003039807624948947
-0.00040704138666642644,-0.00016302525883563545,-0.0003104078822920289
-0.0003292972414232055,-0.00020139987364826143,-0.0003268785611979402
-0.00017634993384099852,-0.00013539862795385047,-0.0002647991605695396
-1.3850909915281559e-05,-5.8790564045761945e-05,-0.0002507099622223837
0.0002446341336175833,1.748708961428737e-05,-0.0002011289477728974
0.00039307256082555023,4.90938216434742e-05,-0.00020887367275186972
0.0006497051662323782,0.00013604409481405823,-0.00015968974719927256
0.0008624225121071521,0.00021511444327433884,-0.00011501908877334897
0.0009675147294060349,0.0001518825548542383,-0.0001421520344524705
0.0010931269497221178,0.00010570408163019722,-0.0001575300608805305
0.0011103253032426028,3.606437512574091e-05,-0.00018908134434830206
0.0010893306535324613,-1.8604307910284563e-05,-0.00023864972494848306
0.0009700172843515346,-2.0590629743899254e-05,-0.00025993302301713356
0.0009728453363818208,-3.2458464022950536e-05,-0.0002639990167918116
0.0009369237939400528,-6.860574878352219e-05,-0.0003145623130099616
0.0007864643018126462,-0.00012642104986526712,-0.00029980509989055253
0.0005967107314102443,-0.00016273643500748112,-0.00029489228728536346
0.00047596587693596873,-0.00012862820085443285,-0.00023107029282929442
0.00043541490614215286,-0.00015083657742917013,-0.00018220624931682513
0.0002609054784602332,-0.0002017673080931651,-0.00017010372374257494
8.588280065605007e-05,-0.0001984650480454631,-0.00012715126879770205
0.00012194401731969996,-0.00016147129539461277,-9.066401066658347e-05
9.03688699133058e-05,-0.00013576658880957328,-5.0986705634346814e-05
0.00012466696274428368,-0.00016617328064134297,-3.6783276234506416e-05
9.409567993225373e-05,-0.00017718771596076228,-3.7893300255270115e-05
0.00010101604625558436,-0.00015157118311497986,1.0430997146923856e-05
0.00018504728613664902,-9.011777216248063e-05,0.00010767250551102157
2.0995702530838694e-05,-9.55103200935094e-05,9.932311047596824e-05
-3.94593711357203e-05,-9.951551346893504e-05,7.402628420066818e-05
-0.00012050463587065279,-1.8627908643026951e-06,0.00013287019116456881
-7.200328911042133e-05,8.485902020279496e-05,0.00023702662627698404
-3.499295453241656e-05,0.0001672994479156179,0.0002979840709167215
-0.0001000669283412295,0.0001732563077731854,0.00028045881654957923
-5.007215532393455e-06,0.00021590212867240706,0.0003555538892904173
7.759288999461323e-05,0.0002550069624174679,0.000450562715762741
0.00015843215280092872,0.00019418849011820644,0.00047306974249496184
0.0002022872260789016,0.00013882169918335788,0.0004681839522895451
0.00031599450018471656,7.038992903013427e-05,0.0005047363098370562
0.0003353858793469568,2.6877197970923838e-05,0.0005274644289278844
0.00026257753329555475,-5.407813831605956e-06,0.0005082883516099475
0.0001372888798925099,-8.38483122734296e-05,0.000427944616440868
5.835873206304782e-05,-9.907201272420177e-05,0.0003922659246539947
-0.0001400188441226816,-0.00012438366622549458,0.0002872331917277872
-0.0002735273956075181,-0.0001482104915152997,0.00015288519115731866
-0.00028499401744218566,-0.00015708682333979488,9.39256493807455e-05
-0.00028057848717633554,-0.00015051476521729378,5.935803443533295e-05
-0.0002937101450426193,-6.893572035603565e-05,7.663306840176022e-05
-0.00019477271790551865,-8.536481284206207e-05,-4.976332786300276e-07
-6.988711938331263e-05,-6.623067288330097e-05,-2.39511458729926e-05
-9.412533438423921e-05,-7.065866152786957e-05,-4.00649185419115e-05
-2.990361897906784e-05,-8.726050435479336e-05,-9.961790028807227e-05
4.347167105108603e-05,-0.00013747084241380006,-0.00018733067889434857
2.692711922203259e-05,-0.00022336417127870277,-0.0002791750771034559
3.6629915344504726e-05,-0.0002159411707772547,-0.00028471501994147794
-9.005934061050245e-05,-0.00025791687126377046,-0.0003126781147905452
-0.0003890349932125151,-0.00029483157462328706,-0.0004057576472203031
-0.0004994879983499884,-0.0002237117776000089,-0.00033811865109898716
-0.000727950278686907,-0.00019792503873119018,-0.00032186502874042335
-0.0008710558178071071,-0.00020277573491054963,-0.00036434810109678114
-0.0010349331595776799,-0.00020527714930005894,-0.00036384923952686727
-0.0011604200942232892,-0.0002147785934522278,-0.00040440354425336087
-0.0011135264047633928,-9.697400415482234e-05,-0.00036652024579518293
-0.0010196011063228795,-2.6228923587916087e-05,-0.0003801395351439458
-0.0009348069223315382,9.459892825648369e-05,-0.0003862199259717666
-0.0009576431310214558,0.0001497758605134026,-0.00038337099299530324
-0.0008831560622684352,0.0002716489879014646,-0.00035852880981781897
-0.0008842036189250196,0.0003626456899290094,-0.0003176363741581748
-0.0009704698218079564,0.0003031337681928556,-0.00033202299436964794
-0.0010513364579542767,0.0002698239231154324,-0.0003215102281438837
-0.0011074805815508102,0.0001899837872089326,-0.0003049937515343583
-0.0011001829544541879,0.0001508786902608154,-0.00028019262836876367
-0.0010949851783634,0.00014798834633505403,-0.00021425200760395957
-0.0010854081943212795,0.00014060412473069085,-0.0001817672230607601
-0.001084564709422505,0.00017443695852064814,-0.00013494372165109568
-0.0010202313950178035,0.00022656878220087467,-8.231531751199483e-05
-0.0009182220123738837,0.00025765814056124474,-5.4238868961294526e-05
-0.0007612325749537387,0.0002907754071741731,-1.976776258448035e-05
-0.000504864052088215,0.0002738467512377681,-3.982119052561109e-06
-0.0002791431415404309,0.00025099360968140516,3.7296350884300446e-05
-6.715101369954572e-05,0.00024259367925007184,8.853327691842096e-05
0.00018707536986073536,0.00017919333950715534,6.492675437428902e-05
0.00029950487050437667,0.00011052143848654363,4.491403549257869e-05
0.00034578511640144245,0.000127545286965911,8.974946036652547e-05
0.0003978855309285218,0.00016637112320932288,0.00012300999833801118
0.0005056752504837321,0.00020465563411282587,0.0001330781232649343
0.0006633421780624033,0.00018299639129746095,8.00454359546521e-05
0.000717288538321692,0.00022247295850550693,8.92606005937038e-05
0.0008060709828210722,0.00025806496804934583,0.00012109860224917697
0.0009639856742178908,0.00020064701907037032,1.0877744089982835e-05
0.0009505099194335655,0.00016184767881591161,-7.613403136031827e-05
0.0010451946525820322,0.00013510699660289612,-0.00012599597348320204
0.0009674226075889286,9.825274270239963e-05,-0.00017544907021094282
0.0009953399047353232,6.53249838262273e-05,-0.00021918868414494742
0.0010346262623252072,7.299337930043108e-05,-0.00027013643541068123
0.0009950752957841413,0.00011330430696026957,-0.00028814089869378534
0.0009572284951129498,4.6607146744664213e-05,-0.0003214961905345904
0.00082577645351196,5.5270984245773565e-05,-0.00034913115624665795
0.0008641336967816735,0.00014273573582896355,-0.000274543192170723
0.0007692362938401757,0.0001486914551314819,-0.000288038775079587
0.0006366417662455194,0.00012664091393353198,-0.0002854523454138529
0.0004771827622635966,0.00013327929976465072,-0.00018610519553055786
0.00042960000161562433,0.00018038399205171028,-0.00014772672037537623
0.0004433254503907867,0.00015733318339795422,-0.00011313032832997097
0.0004561372262169425,0.00010107482874967746,-0.0001163805614851702
0.0005359966638362208,0.00010528848063534646,-5.098898674632763e-05
0.0004999712430781515,0.00010937333744821843,-6.123556479221757e-06
0.0005770091210619122,0.00013914851229472158,3.5862233539679575e-05
0.0007075680197179576,0.00019437299695735765,0.00012427812094426634
0.0006364126022596856,0.00023569103540894474,0.00021259434131628112
0.0005920193621038949,0.00023218400172296828,0.0002422958187092876
0.0005229409845344732,0.00022215211137903418,0.00033760031234570813
0.000543752618903569,0.00023448257264783415,0.0003855752487263756
0.00047973848465758946,0.0002171075207086026,0.00038862597234678536
0.00018885340865375222,0.0001502853380265212,0.0003186262011423044
-4.627357803265142e-05,8.109913406483163e-05,0.0002591837655768592
4.192595470505253e-05,0.00012654387895411447,0.00033810040220596453
-0.00018140470177910908,0.00011741662484655703,0.00027139648639065136
-0.0004928703179944599,5.347811822582266e-05,0.00021032340693730007
-0.0004935600910620591,1.7100616659661643e-05,0.00020056200379414555
-0.0005212533128564594,-3.189248513054357e-05,0.0002237333604257094
-0.0004506650148475261,3.384748554442193e-05,0.00027057230320653785
-0.0003772741079756214,0.00010158272703033858,0.00031440333707718386
-0.00021327762198911145,0.00015799084543194157,0.00038504181954122354
-0.00014214554205770164,0.00015115663493988482,0.00041742693705185103
-4.0349882027510175e-05,0.00018581514341111969,0.0004637398203924065
0.00010272038759792845,0.00024783076064876364,0.000507006717805218
7.898945673249175e-05,0.00013837381168619106,0.00045321301655546636
6.270267051961914e-05,5.0863613340560555e-05,0.00041040146412093533
6.705661077045876e-05,-3.292819755169806e-05,0.00037622567396798564
0.00015083499819765398,-7.924178277365946e-05,0.00034086388122973605
0.0002546475118626145,-0.00011159022702765481,0.00031987326733273687
0.00018555737779399757,-0.00017010363600822285,0.00027014503344684405
0.0001600815719907941,-0.00023230270726337968,0.00018928822362797055
8.797071969210263e-05,-0.0003023699467315274,8.51045906451962e-05
0.0001616725596296226,-0.0003570121337785997,-2.0206964311132203e-05
0.00020228476949727526,-0.00040444442879183977,-0.00014108324591041797
0.0001686304765606369,-0.00041122143602320216,-0.00018891377037747888
0.0003004295980721137,-0.00037647773680515574,-0.00017736415117268722
0.00039784306715852683,-0.0003231733340046927,-0.00014003674207641324
0.0005340505246615615,-0.0002687491685903715,-0.00011261111222469915
0.0004155509859274239,-0.00021957015620008573,-7.760499743309941e-05
0.0003169009788575483,-7.310410094985093e-05,8.863645335331627e-05
0.00031773955059307015,-4.8668306584942074e-05,0.00011452022720249383
0.00028952500705294536,-4.540464996467945e-05,9.706586276698956e-05
