b,g,r
0.0003849906590656046,0.00016143722671506082,-0.00010155018912749316
0.0004943875974567317,9.256773088985227e-05,-4.399603697311492e-05
0.0006029373785732027,-3.6440862400931975e-05,6.794100569556264e-05
0.0004581018432905502,-0.00027458332187972666,-6.737844144260979e-05
0.00043077198822557395,-0.00038292012607462554,-9.267699042692279e-05
0.0004525422747139892,-0.0003936199311735115,5.475932486516489e-07
0.0004852578763665577,-0.00039275765894453547,0.00010796368071918212
0.0006417918114822091,-0.0003127498803565241,0.000318949891194238
0.0006124847762719299,-0.0003171610002105745,0.0003759707013425873
0.0006985836660398795,-0.0002362638864247486,0.000548034893464639
0.0006528885641035027,-0.00028366784205618664,0.0005738980220284268
0.0006280541162332215,-0.00027944688273796197,0.0006027226742274632
0.00045592615339325675,-0.00027929616503786673,0.000491013651460827
0.00021978066745418425,-0.0002782467552628479,0.00034584141254608865
0.000263753168282963,-0.00015877310782464206,0.0003947653569046947
0.00022839172964027568,-8.003844035520337e-05,0.0003706794592162679
0.0001712249522065535,2.4293476411310524e-05,0.0003671619931185195
8.969516956485225e-05,7.932990881687768e-05,0.00030676407003214697
0.00017306249895226533,0.00012282024256214495,0.0003295227306650963
0.00030336853124226035,0.00015260361480178442,0.0003948782152408909
0.0002830440262450177,0.00011369699930854407,0.00031030327287544094
0.00042328871765510414,0.00018150067483648115,0.00038666230117996093
0.000593405311759616,0.00027800074136749456,0.00048629620184030027
0.0006794001962391647,0.0003639020570744079,0.000537170119423035
0.0007978617174599968,0.00041331198324261013,0.0005962220917012564
0.0007170374433652937,0.00042386956380681255,0.0005285037796852144
0.0008200883316563939,0.0005953280060894917,0.0006700503006283947
0.0008646537706006461,0.0006491683416737608,0.0007145909078603784
0.0007985462090208113,0.0006706071068033642,0.0006489191608339722
0.0007652964016520608,0.0007014990530727766,0.0006624494932854909
0.000732060917502873,0.0007148267011676974,0.0006540419791692392
0.0008743610269473017,0.0007685318658639709,0.0007351902891213758
0.0007524217703691232,0.0006676874731873752,0.0005744879371525728
0.000585041127182892,0.0005791226143978415,0.00040664974266659524
0.0005043754881458976,0.00048570455929121474,0.00031336484312144224
0.0004832120311370559,0.00040661001192619333,0.0002341057586683933
0.0004000597659746771,0.00028943930791411896,0.000143148418333909
0.0001362852208254634,3.550387910587449e-05,-0.00010173041697918369
7.64974381131188e-05,-0.0001167464775907803,-0.00017760806993494967
1.7893876183721717e-05,-0.0004176517029250335,-0.0003154014754261707
2.1110554661384746e-07,-0.0006710974071722203,-0.0003984335407040827
-0.0001740380613736725,-0.0009825718731789783,-0.0006034021274696562
-0.00046434835061145486,-0.0012741002119105631,-0.00092452670089561
-0.0006024728456052529,-0.001406516292004208,-0.0010801923177988584
-0.00038216214704026627,-0.001404474333477731,-0.000940514293272481
-0.0004787372125412602,-0.0013948783519938956,-0.0010145054558173597
-0.0005861448068463792,-0.001286935976164024,-0.0011115270602914474
-0.00024437975387415367,-0.0010156511694532145,-0.0008244884391868803
5.801897302622731e-05,-0.000768254902295982,-0.0005524664544986192
0.00013881985492815758,-0.0006222596900379791,-0.0004719850739679036
0.00023981813224773933,-0.000513287337947441,-0.0003520365290190612
0.0004472869486012147,-0.00029053535812466417,-0.0001274258415105087
0.00044405810617975764,-0.00023334540442590063,-8.286983142030564e-05
0.0005012932607937795,-0.0002153217555513274,1.3069542234257859e-05
0.0005080314360276404,-0.00020092526416703568,7.241690393155932e-05
0.0005515673305666886,-0.0002253242573631831,0.00014192381902504894
0.0005428957365832873,-0.00018079934089486246,0.00019328141518773107
0.0005721189197781072,-0.00010874159710184072,0.0002683060088400666
0.0006005093408955465,-0.00010364756915803504,0.0003704487042275706
0.0006537461578954687,-5.084095258898272e-06,0.00043913696453782756
0.0006597205960154425,5.433077990623318e-05,0.0005015654739462739
0.000613686271290372,0.00010872201963360839,0.0004969908246690013
0.0004647071508668365,0.00010474750606851628,0.00035732244492285987
0.0002815819062062159,8.2582359359611e-05,0.00022669309653402096
0.0001662023244336027,6.56533211753149e-05,8.920069458752771e-05
-3.987037385092051e-06,8.174182387540826e-05,-5.6683674663117554e-05
-0.00010145626047479086,0.00019727118765947913,-0.0001138913344536105
-0.00013041126117170496,0.00034099555777958285,-0.00010785096633686603
-0.0001252424501864222,0.00045518127398669583,-6.37168794352193e-05
-0.00017095367474115236,0.00046533291002835963,-0.00011326269625155129
-0.00021910862773797402,0.0005118208993501517,-9.779073978820762e-05
-0.0001692624551608804,0.0005661280711351087,2.295357158581408e-05
-0.0001934252951704141,0.00046496770391102837,-5.461479711859337e-05
-0.00027863744087795825,0.00035229880948664803,-7.962630589921878e-05
-0.0002909321616962806,0.0002599136096796797,-2.0785655095342625e-05
-0.000245858428388316,0.000234478162383976,5.538062153671467e-05
-0.00019845857538763415,0.00021892890371868616,0.00011929644257784266
-0.00022695436933757463,0.00011209006360073836,0.00011196137054854341
-0.0002787010676427634,-1.2726360764826898e-05,0.00011509865952543156
-0.0002673217373262887,-0.00011863008896344794,0.00011068062997702885
